肯,agree,ㄎㄣˇ,kěn,卜一月,"willing; consent to, permit",肯定 中肯,ㄎㄣˇㄉㄧㄥ`  ㄓㄨㄥ`ㄎㄣˇ,kěndìng zhòngkěn,,357,1184
刊,publication,ㄎㄢ,kān,一十中弓,"publication, periodical; publish",報刊 刊物 刊登,ㄅㄠ`ㄎㄢ   ㄎㄢ ㄨ`  ㄎㄢ ㄉㄥ ,bàokān kānwù kāndēng,,2576,1185
泡,bubbles,ㄆㄠ`,pào,水心口山,"bubbles, suds; blister; soak",泡沫,ㄆㄠ`ㄇㄛ`,pàomò,,490,1186
斬,hew,ㄓㄢˇ,zhǎn,十十竹一中,"cut, chop, sever; behead",,,,斩,859,2336
漸,gradually,ㄐㄧㄢ`,jiàn,水十十中,gradually,漸漸 逐漸,ㄐㄧㄢ`ㄐㄧㄢ`  ㄓㄨˊㄐㄧㄢ`,jiànjiàn zhújiàn,渐,861,1187
鋼,steel,ㄍㄤ,gāng,金月廿山,"steel; hard, strong, tough",鋼琴 鋼筆 鋼鐵,ㄍㄤ ㄑㄧㄣˊ  ㄍㄤ ㄅㄧˇ  ㄍㄤ ㄊㄧㄝˇ,gāngqín gāngbǐ gāngtiě,钢,2826,1188
廢,discard,ㄈㄟ`,fèi,戈弓人水,"abrogate, terminate, discard",廢話 廢氣 廢水,ㄈㄟ`ㄏㄨㄚ`  ㄈㄟ`ㄑㄧ`  ㄈㄟ`ㄕㄨㄟˇ,fèihuà fèiqì fèishuǐ,废,1261,1189
淚,tears,ㄌㄟ`,lèi,水竹尸大,"tears; weep, cry",眼淚,ㄧㄢˇㄌㄟ`,yǎnlèi,泪,2096,1190
樞,hub,ㄕㄨ,shū,木尸口口,door hinge; pivot; center of power,,,,枢,1252,1191
贏,win,ㄧㄥˊ,yíng,卜口月月弓,"win; surplus, gain, profit",贏得,ㄧㄥˊㄉㄜˊ,yíngdé,赢,1696,1192
歐,Europe,ㄡ,ōu,尸口弓人,"used in transliterating non-Chinese words such as Europe, ohm; surname",歐洲,ㄡ ㄓㄡ ,Oūzhōu,欧,1253,1193
財,riches,ㄘㄞˊ,cái,月金木竹,"wealth, valuables, riches",發財 財產 財富,ㄈㄚ ㄘㄞˊ  ㄘㄞˊㄔㄢˇ  ㄘㄞˊㄈㄨ`,fācái cáichǎn cáifù,财,579,1194
訂,place an order,ㄉㄧㄥ`,dìng,卜口一弓,draw up agreement; arrange,訂婚 訂位 簽訂,ㄉㄧㄥ`ㄏㄨㄣ   ㄉㄧㄥ`ㄨㄟ`  ㄑㄧㄢ ㄉㄧㄥ`,dìnghūn dìngwèi qiāndìng,订,1623,1195
途,route,ㄊㄨˊ,tú,卜人一木,"way, road, path, journey; course",長途 前途 途徑,ㄔㄤˊㄊㄨˊ  ㄑㄧㄢˊㄊㄨˊ  ㄊㄨˊㄐㄧㄥ`,chángtú qiántú tújìng,,1235,1196
觸,touch,ㄔㄨ`,chù,弓月田中戈,"touch; butt, ram, gore",接觸 感觸,ㄐㄧㄝ ㄔㄨ`  ㄍㄢˇㄔㄨ`,jiēchù gǎnchù,触,2956,1197
賢,worthy,ㄒㄧㄢˊ,xián,尸水月山金,"virtuous, worthy, good; able",聖賢,ㄕㄥ`ㄒㄧㄢˊ,shèngxián,贤,685,1198
傑,outstanding,ㄐㄧㄝˊ,jié,人弓手木,"hero; outstanding, remarkable",,,,杰,2885,1199
脫,undress,ㄊㄨㄛ,tuō,月金口山,"take off, peel off, strip",擺脫 脫離 超脫,ㄅㄞˇㄊㄨㄛ   ㄊㄨㄛ ㄌㄧˊ  ㄔㄠ ㄊㄨㄛ ,bǎituō tuōlí chāotuō,脱,468,1200
箱,box,ㄒㄧㄤ,xiāng,竹木月山,"case, box, chest, trunk",冰箱 箱子 信箱,ㄅㄧㄥ ㄒㄧㄤ   ㄒㄧㄤ ㄗ˙  ㄒㄧㄣ`ㄒㄧㄤ ,bīngxiāng xiāngzi xìnxiāng,,730,1201
佈,announce,ㄅㄨ`,bù,人大中月,"spread, publicize, announce",佈置 佈告 佈告欄,ㄅㄨ`ㄓ`  ㄅㄨ`ㄍㄠ`  ㄅㄨ`ㄍㄠ`ㄌㄢˊ,bùzhì bùgào bùgàolán,,2014,1202
仙,immortal,ㄒㄧㄢ,xiān,人山,"Taoist super-being, transcendent, immortal",神仙 仙丹,ㄕㄣˊㄒㄧㄢ   ㄒㄧㄢ ㄉㄢ ,shénxiān xiāndān,,2027,1203
冰,ice,ㄅㄧㄥ,bīng,戈一水,ice; ice-cold,冰箱 冰淇淋 冰塊,ㄅㄧㄥ ㄒㄧㄤ   ㄅㄧㄥ ㄑㄧˊㄌㄧㄣˊ  ㄅㄧㄥ ㄎㄨㄞ`,bīngxiāng bīngqílín bīngkuài,,401,1204
析,analyze,ㄒㄧ,xī,木竹一中,split wood; break apart; divide,分析,ㄈㄣ ㄒㄧ ,fēnxī,,2121,1205
蒼,ash-colored,ㄘㄤ,cāng,廿人戈口,blue; green,蒼白 蒼蠅,ㄘㄤ ㄅㄞˊ  ㄘㄤ ㄧㄥ˙,cāngbái cāngying,苍,2558,1206
籍,records,ㄐㄧˊ,jí,竹手木日,"record, register, list; census",國籍 書籍 古籍,ㄍㄨㄛˊㄐㄧˊ  ㄕㄨ ㄐㄧˊ  ㄍㄨˇㄐㄧˊ,guójí shūjí gǔjí,,2798,1208
堅,firm,ㄐㄧㄢ,jiān,尸水土,"hard, strong, firm; resolute",堅持 堅強 堅定,ㄐㄧㄢ ㄔˊ  ㄐㄧㄢ ㄑㄧㄤˊ  ㄐㄧㄢ ㄉㄧㄥ`,jiānchí jiānqiáng jiāndìng,坚,686,1209
獄,prison,ㄩ`,yù,大竹卜口大,"prison, jail; case; lawsuit",監獄 地獄,ㄐㄧㄢ ㄩ`  ㄉㄧ`ㄩ`,jiānyù dìyù,狱,323,1860
哭,cry,ㄎㄨ,kū,口口戈大,"weep, cry, wail",,,,,229,1210
夏,summer,ㄒㄧㄚ`,xià,一山竹水,"summer; great, grand, big",夏天 夏季,ㄒㄧㄚ`ㄊㄧㄢ   ㄒㄧㄚ`ㄐㄧ`,xiàtiān xiàjì,,285,1211
賴,rely on,ㄌㄞ`,lài,木中尸竹金,"rely, depend on; accuse falsely",信賴 依賴,ㄒㄧㄣ`ㄌㄞ`  ㄧ ㄌㄞ`,xìnlài yīlài,赖,2586,1225
懶,lazy,ㄌㄢˇ,lǎn,心木中金,"lazy, languid, listless",懶得 懶惰 懶散,ㄌㄢˇㄉㄜˊ  ㄌㄢˇㄉㄨㄛ`  ㄌㄢˇㄙㄢˇ,lǎndé lǎnduò lǎnsǎn,懒,2587,1212
吞,gulp down,ㄊㄨㄣ,tūn,竹大口,"swallow; absorb, annex, engulf",吞吞吐吐,ㄊㄨㄣ ㄊㄨㄣ ㄊㄨˇㄊㄨˇ,tūntūntǔtǔ,,1667,2358
喬,pretend,ㄑㄧㄠˊ,qiáo,竹大口月口,"tall, lofty; proud, stately",,,,乔,405,1867
橋,bridge,ㄑㄧㄠˊ,qiáo,木竹大月,"bridge; beam, crosspiece",吊橋,ㄉㄧㄠ`ㄑㄧㄠˊ,diàoqiáo,桥,406,1213
穩,stable,ㄨㄣˇ,wěn,竹木月一心,"stable, firm, solid, steady",穩定 平穩 穩健,ㄨㄣˇㄉㄧㄥ`  ㄆㄧㄥˊㄨㄣˇ  ㄨㄣˇㄐㄧㄢ`,wěndìng píngwěn wěnjiàn,稳,2608,1214
露,dew,ㄌㄨ`,lù,一月口一口,"dew; bare, open, exposed",露營 露天 暴露,ㄌㄨ`ㄧㄥˊ  ㄌㄨ`ㄊㄧㄢ   ㄅㄠ`ㄌㄨ`,lùyíng lùtiān bàolù,,977,1215
旬,decameron,ㄒㄩㄣˊ,xún,心日,ten-day period; period of time,上旬 下旬 中旬,ㄕㄤ`ㄒㄩㄣˊ  ㄒㄧㄚ`ㄒㄩㄣˊ  ㄓㄨㄥ ㄒㄩㄣˊ,shàngxún xiàxún zhōngxún,,64,2800
詢,inquire,ㄒㄩㄣˊ,xún,卜口心日,"inquire into, ask about; consult",詢問,ㄒㄩㄣˊㄨㄣ`,xúnwèn,询,1621,1216
森,forest,ㄙㄣ,sēn,木木木,forest; luxuriant vegetation,森林,ㄙㄣ ㄌㄧㄣˊ,sēnlín,,193,1217
塵,dust,ㄔㄣˊ,chén,戈心土,"dust, dirt, ashes, cinders",塵土 灰塵,ㄔㄣˊㄊㄨˇ  ㄏㄨㄟ ㄔㄣˊ,chéntǔ huīchén,尘,1429,1219
慣,accustomed to,ㄍㄨㄢ`,guàn,心田十金,"habit, custom; habitually, usually",習慣 慣例,ㄒㄧˊㄍㄨㄢ`  ㄍㄨㄢ`ㄌㄧ`,xíguàn guànlì,惯,545,1220
肘,elbow,ㄓㄡˇ,zhǒu,月木戈,the elbow; help a person shoulder a load,,,,,1530,3472
吋,inch,ㄘㄨㄣ`,cùn,口木戈,English inch,,,,,1529,2271
壽,longevity,ㄕㄡ`,shòu,土弓一戈,"old age, long life; lifespan",壽命 壽星,ㄕㄡ`ㄇㄧㄥ`  ㄕㄡ`ㄒㄧㄥ ,shòumìng shòuxīng,寿,2752,1794
濤,large waves,ㄊㄠ,tāo,水土弓戈,large waves,,,,涛,2753,1221
誼,friendship,ㄧ`,yì,卜口十月一,"friendship; appropriate, suitable",友誼,ㄧㄡˇㄧ`,yǒuyì,谊,2681,1222
佔,occupy,ㄓㄢ`,zhàn,人卜口,"occupy by force, usurp; possess",佔有 獨佔 佔據,ㄓㄢ`ㄧㄡˇ  ㄉㄨˊㄓㄢ`  ㄓㄢ`ㄐㄩ`,zhànyǒu dúzhàn zhànjù,,739,1223
茶,tea,ㄔㄚˊ,chá,廿人木,tea,紅茶 奶茶 茶館,ㄏㄨㄥˊㄔㄚˊ  ㄋㄞˇㄔㄚˊ  ㄔㄚˊㄍㄨㄢˇ,hóngchá nǎichá cháguǎn,,243,1224
階,stairs,ㄐㄧㄝ,jiē,弓中心心日,"stairs, steps; rank, degree",階段 階層 階級,ㄐㄧㄝ ㄉㄨㄢ`  ㄐㄧㄝ ㄘㄥˊ  ㄐㄧㄝ ㄐㄧˊ,jiēduàn jiēcéng jiējí,阶,994,1226
豐,plentiful,ㄈㄥ,fēng,山十一口廿,"abundant, lush, bountiful, plenty",豐富 豐盛 豐收,ㄈㄥ ㄈㄨ`  ㄈㄥ ㄕㄥ`  ㄈㄥ ㄕㄡ ,fēngfù fēngshèng fēngshōu,丰,1170,1227
暑,summer heat,ㄕㄨˇ,shǔ,日十大日,hot,暑假 暑期 中暑,ㄕㄨˇㄐㄧㄚ`  ㄕㄨˇㄑㄧ   ㄓㄨㄥ`ㄕㄨˇ,shǔjià shǔqī zhòngshǔ,,2233,1229
郵,post,ㄧㄡˊ,yóu,竹一弓中,"postal, mail; post office",電子郵件 郵局 郵票,ㄉㄧㄢ`ㄗˇㄧㄡˊㄐㄧㄢ`  ㄧㄡˊㄐㄩˊ  ㄧㄡˊㄆㄧㄠ`,diànzǐyóujiàn yóujú yóupiào,邮,2743,1230
危,danger,ㄨㄟ,wēi,弓一尸山,"dangerous, precarious; high",危險 危機 危害,ㄨㄟ ㄒㄧㄢˇ  ㄨㄟ ㄐㄧ   ㄨㄟ ㄏㄞ`,wēixiǎn wēijī wēihài,,1057,1231
寒,frigid,ㄏㄢˊ,hán,十廿金卜,"cold, wintry, chilly",寒假 寒冷,ㄏㄢˊㄐㄧㄚ`  ㄏㄢˊㄌㄥˇ,hánjià hánlěng,,1147,1232
戒,take precautions against,ㄐㄧㄝ`,jiè,戈廿,"warn, caution, admonish",戒指 戒備,ㄐㄧㄝ`ㄓ˙  ㄐㄧㄝ`ㄅㄟ`,jièzhi jièbèi,,1829,1756
械,weapon,ㄒㄧㄝ`,xiè,木戈廿,"weapons; implements, instruments",機械,ㄐㄧ ㄒㄧㄝ`,jīxiè,,1830,1233
隱,hidden,ㄧㄣˇ,yǐn,弓中月一心,"hide, conceal; hidden, secret",隱藏 隱士 隱約,ㄧㄣˇㄘㄤˊ  ㄧㄣˇㄕ`  ㄧㄣˇㄩㄝ ,yǐncáng yǐnshì yǐnyuē,隐,2609,1234
爸,papa,ㄅㄚ`,bà,金大日山,"father, papa",爸爸,ㄅㄚ`ㄅㄚ˙,bàba,,1281,1235
汽,vapor,ㄑㄧ`,qì,水人一弓,"steam, vapor, gas",公共汽車 汽車 汽水,ㄍㄨㄥ ㄍㄨㄥ`ㄑㄧ`ㄔㄜ   ㄑㄧ`ㄔㄜ   ㄑㄧ`ㄕㄨㄟˇ,gōnggòngqìchē qìchē qìshuǐ,,1361,1236
慘,wretched,ㄘㄢˇ,cǎn,心戈戈竹,"sad, pitiful, wretched; cruel",慘重,ㄘㄢˇㄓㄨㄥ`,cǎnzhòng,惨,1268,1237
旅,travel,undefinedˇ,lǚ,卜尸人竹女,"trip, journey; travel; traveler",旅行 旅館 旅遊,undefinedˇㄒㄧㄥˊ  undefinedˇㄍㄨㄢˇ  undefinedˇㄧㄡˊ,lǚxíng lǚguǎn lǚyóu,,811,1238
村,village,ㄘㄨㄣ,cūn,木木戈,"village, hamlet; uncouth, vulgar",農村 鄉村,ㄋㄨㄥˊㄘㄨㄣ   ㄒㄧㄤ ㄘㄨㄣ ,nóngcūn xiāngcūn,,198,1239
辰,sign of the dragon,ㄔㄣˊ,chén,一一一女,early morning; 5th terrestrial branch,星辰,ㄒㄧㄥ ㄔㄣˊ,xīngchén,,1436,2409
振,vibrate,ㄓㄣ`,zhèn,手一一女,"raise, excite, arouse action",振動,ㄓㄣ`ㄉㄨㄥ`,zhèndòng,,2897,1241
瓦,tile,ㄨㄚˇ,wǎ,一女弓戈,tile; earthenware pottery; girl,瓦斯,ㄨㄚˇㄙ ,wǎsī,,2065,1921
瓶,bottle,ㄆㄧㄥˊ,píng,廿廿一女弓,"jug, pitcher, vase, jar, bottle",瓶子 花瓶 熱水瓶,ㄆㄧㄥˊㄗ˙  ㄏㄨㄚ ㄆㄧㄥˊ  ㄖㄜ`ㄕㄨㄟˇㄆㄧㄥˊ,píngzi huāpíng rèshuǐpíng,,2067,1243
曹,Cao,ㄘㄠˊ,cáo,廿田日,ministry officials; surname,,,,,3002,2128
遭,meet with,ㄗㄠ,zāo,卜廿田日,"come across, meet with, encounter",遭到 遭受 遭遇,ㄗㄠ ㄉㄠ`  ㄗㄠ ㄕㄡ`  ㄗㄠ ㄩ`,zāodào zāoshòu zāoyù,,2165,1244
折,discount,ㄓㄜˊ,zhé,手竹一中,"break off, snap; bend",挫折 打折 曲折,ㄘㄨㄛ`ㄓㄜˊ  ㄉㄚˇㄓㄜˊ  ㄑㄩ ㄓㄜˊ,cuòzhé dǎzhé qūzhé,,2124,1280
哲,philosopher,ㄓㄜˊ,zhé,手中口,"wise, sagacious; wise man, sage",哲學,ㄓㄜˊㄒㄩㄝˊ,zhéxué,,2125,1245
零,zero,ㄌㄧㄥˊ,líng,一月人戈戈,"zero; fragment, fraction",零錢 零用錢 零件,ㄌㄧㄥˊㄑㄧㄢˊ  ㄌㄧㄥˊㄩㄥ`ㄑㄧㄢˊ  ㄌㄧㄥˊㄐㄧㄢ`,língqián língyòngqián língjiàn,,1052,1246
納,let in,ㄋㄚ`,nà,女火人月,"admit, take, receive, accept",採納 歸納 接納,ㄘㄞˇㄋㄚ`  ㄍㄨㄟ ㄋㄚ`  ㄐㄧㄝ ㄋㄚ`,cǎinà guīnà jiēnà,纳,2316,1247
珍,rare,ㄓㄣ,zhēn,一土人竹竹,"precious, valuable, rare",珍貴 珍惜 珍珠,ㄓㄣ ㄍㄨㄟ`  ㄓㄣ ㄒㄧ   ㄓㄣ ㄓㄨ ,zhēnguì zhēnxī zhēnzhū,,1266,1248
席,mat,ㄒㄧˊ,xí,戈廿中月,seat; mat; take seat; banquet,出席 缺席 主席,ㄔㄨ ㄒㄧˊ  ㄑㄩㄝ ㄒㄧˊ  ㄓㄨˇㄒㄧˊ,chūxí quēxí zhǔxí,,904,1250
哩,mile,ㄌㄧ,lī,口田土,mile,,,,,1534,1251
奠,found,ㄉㄧㄢ`,diàn,廿田大,pay respect; settle,奠定,ㄉㄧㄢ`ㄉㄧㄥ`,diàndìng,,2409,3620
鄭,Zheng,ㄓㄥ`,zhèng,廿大弓中,state in today's Henan; surname,,,,郑,3007,1252
吹,blow,ㄔㄨㄟ,chuī,口弓人,"blow; puff; brag, boast",吹牛 鼓吹,ㄔㄨㄟ ㄋㄧㄡˊ  ㄍㄨˇㄔㄨㄟ ,chuīniú gǔchuī,,440,1253
煙,smoke,ㄧㄢ,yān,火一田土,"smoke, soot; opium; tobacco, cigarettes",煙火 吸煙,ㄧㄢ ㄏㄨㄛˇ  ㄒㄧ ㄧㄢ ,yānhuǒ xīyān,烟,1199,1255
倫,human relationships,ㄌㄨㄣˊ,lún,人人一月,normal human relationships,倫理,ㄌㄨㄣˊㄌㄧˇ,lúnlǐ,伦,2721,1257
洪,deluge,ㄏㄨㄥˊ,hóng,水廿金,"vast, immense; flood, deluge",洪水,ㄏㄨㄥˊㄕㄨㄟˇ,hóngshuǐ,,2694,1258
搖,shake,ㄧㄠˊ,yáo,手月人山,"wag, swing, wave; shake; scull",搖擺 搖頭 搖晃,ㄧㄠˊㄅㄞˇ  ㄧㄠˊㄊㄡˊ  ㄧㄠˊㄏㄨㄤ`,yáobǎi yáotóu yáohuàng,摇,1408,1259
娘,mom,ㄋㄧㄤˊ,niáng,女戈日女,mother; young girl; woman; wife,姑娘 老闆娘 新娘,ㄍㄨ ㄋㄧㄤ˙  ㄌㄠˇㄅㄢˇㄋㄧㄤˊ  ㄒㄧㄣ ㄋㄧㄤˊ,gūniang lǎobǎnniáng xīnniáng,,1095,1260
芳,aromatic,ㄈㄤ,fāng,廿卜竹尸,fragrant; virtuous; beautiful,,,,,1699,1261
索,large rope,ㄙㄨㄛˇ,suǒ,十月女戈火,"large rope, cable; rules, laws; to demand, to exact; to search, inquire; isolated",思索 勒索 索賠,ㄙ ㄙㄨㄛˇ  ㄌㄜ`ㄙㄨㄛˇ  ㄙㄨㄛˇㄆㄟˊ,sīsuǒ lèsuǒ suǒpéi,,2327,1262
峰,peak,ㄈㄥ,fēng,山竹水十,"peak, summit; hump of camel",高峰 山峰,ㄍㄠ ㄈㄥ   ㄕㄢ ㄈㄥ ,gāofēng shānfēng,,2522,1263
織,weave,ㄓ,zhī,女火卜戈日,"weave, knit; organize, unite",組織 編織 紡織,ㄗㄨˇㄓ   ㄅㄧㄢ ㄓ   ㄈㄤˇㄓ ,zǔzhī biānzhī fǎngzhī,织,1020,1264
惠,favor,ㄏㄨㄟ`,huì,十戈心,"favor, benefit, confer kindness",優惠 互惠,ㄧㄡ ㄏㄨㄟ`  ㄏㄨ`ㄏㄨㄟ`,yōuhuì hùhuì,,2943,1265
杯,cup,ㄅㄟ,bēi,木一火,"cup, glass",杯子 乾杯,ㄅㄟ ㄗ˙  ㄍㄢ ㄅㄟ ,bēizi gānbēi,,926,1266
浮,float,ㄈㄨˊ,fú,水月弓木,"to float, drift, waft; to exceed; superfluous",浮動,ㄈㄨˊㄉㄨㄥ`,fúdòng,,2363,1267
狼,wolf,ㄌㄤˊ,láng,大竹戈日女,wolf,,,,,2450,1268
隔,separate,ㄍㄜˊ,gé,弓中一口月,"separate, partition",隔壁 隔閡 隔天,ㄍㄜˊㄅㄧ`  ㄍㄜˊㄏㄜˊ  ㄍㄜˊㄊㄧㄢ ,gébì géhé gétiān,,2881,1269
椰,,ㄧㄝ,yē,木尸十中,"palm tree, coconut palm",,,,,,1270
租,rent,ㄗㄨ,zū,竹木月一,"rent, lease; rental; tax",房租 出租 租賃,ㄈㄤˊㄗㄨ   ㄔㄨ ㄗㄨ   ㄗㄨ ㄌㄧㄣ`,fángzū chūzū zūlìn,,2682,1271
忽,suddenly,ㄏㄨ,hū,心竹心,"suddenly, abruptly; neglect",忽然 忽略 忽視,ㄏㄨ ㄖㄢˊ  ㄏㄨ undefined`  ㄏㄨ ㄕ`,hūrán hūlüè hūshì,,816,1273
複,duplicate,ㄈㄨ`,fù,中人日水,"repeat, double, overlap",複習 複雜 複製,ㄈㄨ`ㄒㄧˊ  ㄈㄨ`ㄗㄚˊ  ㄈㄨ`ㄓ`,fùxí fùzá fùzhì,复,437,1274
莊,hamlet,ㄓㄨㄤ,zhuāng,廿女一土,"village, hamlet; villa; surname",莊嚴,ㄓㄨㄤ ㄧㄢˊ,zhuāngyán,庄,918,1275
祟,evil spirit,ㄙㄨㄟ`,suì,山山一一火,evil spirit; evil influence,,,,,2101,3310
款,funds,ㄎㄨㄢˇ,kuǎn,土火弓人,"item, article; clause; fund",存款 貸款 匯款,ㄘㄨㄣˊㄎㄨㄢˇ  ㄉㄞ`ㄎㄨㄢˇ  ㄏㄨㄟ`ㄎㄨㄢˇ,cúnkuǎn dàikuǎn huìkuǎn,,2100,1276
菜,vegetable,ㄘㄞ`,cài,廿月木,"vegetables; dish, order; food",菜單 點菜 青菜,ㄘㄞ`ㄉㄢ   ㄉㄧㄢˇㄘㄞ`  ㄑㄧㄥ ㄘㄞ`,càidān diǎncài qīngcài,,616,1277
副,vice-,ㄈㄨ`,fù,一田中弓,assist; supplement; assistant,,,,,85,1278
企,look forward to,ㄑㄧˇ,qǐ,人卜中一,plan a project; stand on tiptoe,企業 企圖,ㄑㄧˇㄧㄝ`  ㄑㄧˇㄊㄨˊ,qǐyè qǐtú,,358,1279
擾,harass,ㄖㄠˇ,rǎo,手一月水,"disturb, annoy, agitate",打擾 干擾 困擾,ㄉㄚˇㄖㄠˇ  ㄍㄢ ㄖㄠˇ  ㄎㄨㄣ`ㄖㄠˇ,dǎrǎo gānrǎo kùnrǎo,扰,1824,1281
揚,publicize,ㄧㄤˊ,yáng,手日一竹,"scatter, spread; praise",表揚 發揚 宣揚,ㄅㄧㄠˇㄧㄤˊ  ㄈㄚ ㄧㄤˊ  ㄒㄩㄢ ㄧㄤˊ,biǎoyáng fāyáng xuānyáng,扬,1818,1282
鼠,mouse,ㄕㄨˇ,shǔ,竹難女卜女,"rat, mouse; KangXi radical 208",老鼠,ㄌㄠˇㄕㄨˇ,lǎoshǔ,,2917,1283
癡,,ㄔ,chī,大心大人,"silly, foolish, idiotic",,,,,,1285
鼓,drum,ㄍㄨˇ,gǔ,土廿十水,"drum; beat, top, strike",鼓勵 鼓舞 鼓掌,ㄍㄨˇㄌㄧ`  ㄍㄨˇㄨˇ  ㄍㄨˇㄓㄤˇ,gǔlì gǔwǔ gǔzhǎng,,1071,1286
刺,thorn,ㄘ`,cì,木月中弓,"stab; prick, irritate; prod",刺激 諷刺 刺殺,ㄘ`ㄐㄧ   ㄈㄥˇㄘ`  ㄘ`ㄕㄚ ,cìjī fěngcì cìshā,,392,1287
頻,repeatedly,ㄆㄧㄣˊ,pín,卜竹一月金,"frequently, again and again",,,,频,356,1288
喵,,ㄇㄧㄠ,miāo,口廿田,the mew of the cat,,,,,,1289
針,needle,ㄓㄣ,zhēn,金十,needle; pin; tack; acupuncture,打針 針對 方針,ㄉㄚˇㄓㄣ   ㄓㄣ ㄉㄨㄟ`  ㄈㄤ ㄓㄣ ,dǎzhēn zhēnduì fāngzhēn,针,264,1290
革,leather,ㄍㄜˊ,gé,廿中十,"leather, animal hides; rad. 177",革命 改革 變革,ㄍㄜˊㄇㄧㄥ`  ㄍㄞˇㄍㄜˊ  ㄅㄧㄢ`ㄍㄜˊ,gémìng gǎigé biàngé,,1365,1496
霸,tyrant,ㄅㄚ`,bà,一月廿十月,rule by might rather than right,,,,,2776,1291
暫,temporary,ㄗㄢ`,zàn,十中日,temporary,暫時 短暫,ㄗㄢ`ㄕˊ  ㄉㄨㄢˇㄗㄢ`,zànshí duǎnzàn,暂,860,1292
伊,Queen Elizabeth,ㄧ,yī,人尸大,"third person pronoun; he, she, this, that",伊斯蘭教,ㄧ ㄙ ㄌㄢˊㄐㄧㄠ`,Yīsīlánjiào,,883,1293
冗,superfluous,ㄖㄨㄥˇ,rǒng,月竹弓,excessive; superfluous,,,,,288,3062
沉,profound,ㄔㄣˊ,chén,水月竹山,"sink, submerge; addicted to",沉默 沉思 沉重,ㄔㄣˊㄇㄛ`  ㄔㄣˊㄙ   ㄔㄣˊㄓㄨㄥ`,chénmò chénsī chénzhòng,,289,1294
嘴,orifice,ㄗㄨㄟˇ,zuǐ,口卜心月,"mouth, lips",嘴巴 插嘴 吵嘴,ㄗㄨㄟˇㄅㄚ˙  ㄔㄚ ㄗㄨㄟˇ  ㄔㄠˇㄗㄨㄟˇ,zuǐba chāzuǐ chǎozuǐ,,1317,1295
庫,warehouse,ㄎㄨ`,kù,戈十田十,"armory, treasury, storehouse",倉庫 庫存 水庫,ㄘㄤ ㄎㄨ`  ㄎㄨ`ㄘㄨㄣˊ  ㄕㄨㄟˇㄎㄨ`,cāngkù kùcún shuǐkù,库,524,1296
悔,be sorry about,ㄏㄨㄟˇ,huǐ,心人田卜,"repent, show remorse, regret",後悔 悔恨,ㄏㄡ`ㄏㄨㄟˇ  ㄏㄨㄟˇㄏㄣ`,hòuhuǐ huǐhèn,,1774,1297
陰,Yin,ㄧㄣ,yīn,弓中人戈戈,'female' principle; dark; secret,陰謀 陰影,ㄧㄣ ㄇㄡˊ  ㄧㄣ ㄧㄥˇ,yīnmóu yīnyǐng,阴,1189,1298
寂,lonely,ㄐㄧ`,jì,十卜火水,"still, silent, quiet, desolate",寂寞,ㄐㄧ`ㄇㄛ`,jìmò,,606,1299
倚,count on,ㄧˇ,yǐ,人大一口,"rely on, depend on; lean heavily",,,,,2004,1300
探,spy,ㄊㄢ`,tàn,手月金木,"find, locate; search, grope for",探親 探討 偵探,ㄊㄢ`ㄑㄧㄣ   ㄊㄢ`ㄊㄠˇ  ㄓㄣ ㄊㄢ`,tànqīn tàntǎo zhēntàn,,1002,1301
祖,ancestor,ㄗㄨˇ,zǔ,戈火月一,"ancestor, forefather; grandfather",祖父 祖母 祖先,ㄗㄨˇㄈㄨ`  ㄗㄨˇㄇㄨˇ  ㄗㄨˇㄒㄧㄢ ,zǔfù zǔmǔ zǔxiān,,1300,1302
摩,rub,ㄇㄛˊ,mó,戈木手,"rub, scour, grind; friction",摩托車 按摩 觀摩,ㄇㄛˊㄊㄨㄛ ㄔㄜ   ㄢ`ㄇㄛˊ  ㄍㄨㄢ ㄇㄛˊ,mótuōchē ànmó guānmó,,1790,1303
距,distance,ㄐㄩ`,jù,口一尸尸,distance; bird's spur,距離 差距,ㄐㄩ`ㄌㄧˊ  ㄔㄚ ㄐㄩ`,jùlí chājù,,2615,1304
乘,hitch a ride,ㄔㄥˊ,chéng,竹木中心,"ride, ascend; avail oneself of; numerary adjunct for vehicles",乘客,ㄔㄥˊㄎㄜ`,chéngkè,,1678,1369
剩,leftover,ㄕㄥ`,shèng,竹心中弓,"leftovers, residue, remains",剩下,ㄕㄥ`ㄒㄧㄚ`,shèngxià,,1679,1305
遍,everywhere,ㄅㄧㄢ`,biàn,卜竹尸月,"everywhere, all over, throughout",普遍,ㄆㄨˇㄅㄧㄢ`,pǔbiàn,,2718,1306
蟲,insects,ㄔㄨㄥˊ,chóng,中戈中戈戈,worms; insects,蟲子 害蟲 昆蟲,ㄔㄨㄥˊㄗ˙  ㄏㄞ`ㄔㄨㄥˊ  ㄎㄨㄣ ㄔㄨㄥˊ,chóngzi hàichóng kūnchóng,虫,480,1307
燒,fever,ㄕㄠ,shāo,火土土山,burn; bake; heat; roast,發燒 燃燒 紅燒,ㄈㄚ ㄕㄠ   ㄖㄢˊㄕㄠ   ㄏㄨㄥˊㄕㄠ ,fāshāo ránshāo hóngshāo,烧,167,1308
